1HJ1	46970	1.799989617
1L8K	20243	47.99986324
1L8K	21455	84.00013809
1L8K	23412	21.9998642
1L8K	23892	49.9999995
1L8K	25219	24.9999995
1L8K	31864	53.00050406
1L8K	32600	25.99979957
1L8K	34737	36.99985312
1L8K	47251	50.99997932
1NPO	20182	129.9989965
1NPO	20653	29.99991333
1NPO	21150	21.9998642
1NPO	32537	23.0001146
1NPO	34742	43.00015292
1NPO	47288	17.00004222
1NPO	47351	29.00013369
1NPO	47367	25.99979957
1NPO	47381	43.00015292
1T0J	32537	38.99958629
1XNX	20154	36.99985312
1XNX	20576	10.99993199
1XNX	20791	73.99970697
1XNX	20794	6.699925908
1XNX	20819	140.0006332
1XNX	21097	17.00004222
1XNX	21301	32.99970063
1XNX	22448	34.00008478
1XNX	23412	6.599940192
1XNX	23848	95.99972744
1XNX	23892	14.00006332
1XNX	24102	74.99978182
1XNX	24151	65.99940192
1XNX	24175	129.9989965
1XNX	24211	100
1XNX	24235	69.00014446
1XNX	24238	23.99993138
1XNX	24270	50.99997932
1XNX	24280	53.99953251
1XNX	25219	10
1XNX	26031	66.99925908
1XNX	26265	23.99993138
1XNX	27932	23.99993138
1XNX	31863	32.99970063
1XNX	31864	50.99997932
1XNX	31865	100
1XNX	32329	21.9998642
1XNX	32359	72.99951925
1XNX	32372	28.00012692
1XNX	32390	96.99961265
1XNX	32464	29.99991333
1XNX	32500	4.300015292
1XNX	32520	56.00025441
1XNX	32562	119.9996557
1XNX	32580	149.9995651
1XNX	32600	18.99984246
1XNX	34402	58.99972671
1XNX	34566	32.0000016
1XNX	34590	119.9996557
1XNX	34653	56.99936271
1XNX	34695	18.99984246
1XNX	34956	62.99992029
1XNX	47348	53.00050406
1XNX	47369	53.99953251
1YK0	47288	43.99972884
2AHS	23412	40.9996359
2AHS	25219	23.99993138
2AHS	26031	129.9989965
2AHS	27932	32.99970063
2AHS	31864	64.99949762
2AHS	32646	74.99978182
2AHS	34695	4.300015292
2AHS	34737	10.99993199
2AHS	47333	58.00026796
2BXS	20068	7.199958613
2BXS	20112	47.99986324
2BXS	20137	43.00015292
2BXS	20154	64.00000383
2BXS	20209	16.00000064
2BXS	20247	17.99989617
2BXS	20311	61.00002317
2BXS	20426	23.99993138
2BXS	20446	35.9997927
2BXS	20528	85.00021026
2BXS	20529	4.700023182
2BXS	20582	42.00006862
2BXS	20628	64.99949762
2BXS	20653	61.99975881
2BXS	20699	17.99989617
2BXS	20894	7.599937137
2BXS	20916	61.99975881
2BXS	20921	53.99953251
2BXS	20961	54.9996594
2BXS	21094	119.9996557
2BXS	21126	14.99995651
2BXS	21137	23.99993138
2BXS	21151	94.00046457
2BXS	21218	14.99995651
2BXS	21717	20.0000002
2BXS	21780	40.0000008
2BXS	21834	65.99940192
2BXS	22111	25.99979957
2BXS	22308	2.19998642
2BXS	23878	86.00030669
2BXS	23951	76.99987143
2BXS	24065	4.600022967
2BXS	24163	100
2BXS	24164	54.9996594
2BXS	24235	58.00026796
2BXS	24270	35.9997927
2BXS	24359	23.99993138
2BXS	24460	7.699987143
2BXS	26900	49.00044228
2BXS	27923	21.0000341
2BXS	27932	53.00050406
2BXS	32365	56.99936271
2BXS	32519	29.99991333
2BXS	32537	40.9996359
2BXS	32555	43.00015292
2BXS	32569	14.00006332
2BXS	32647	47.99986324
2BXS	32651	59.99982725
2BXS	34300	44.99973953
2BXS	34492	10.99993199
2BXS	34627	54.9996594
2BXS	34634	64.99949762
2BXS	37185	61.99975881
2BXS	37495	73.99970697
2BXS	40755	20.0000002
2BXS	47257	58.00026796
2BXS	47259	79.00052911
2BXS	47297	18.99984246
2BXS	47299	7.699987143
2BXS	47320	47.00023182
2BXS	47347	89.99947996
2BXS	47349	54.9996594
2BXS	47364	25.99979957
2BXS	47371	1.600000064
2BXS	47377	29.00013369
2BXS	47379	62.99992029
2BXS	47592	1.400006332
2C67	20069	71.99958613
2C67	20247	7.299951925
2C67	20348	10
2C67	20426	37.9996853
2C67	20439	11.99996557
2C67	20501	4.499973953
2C67	20528	21.9998642
2C67	20827	71.99958613
2C67	20894	8.700014972
2C67	20943	53.99953251
2C67	20959	25.99979957
2C67	21150	23.99993138
2C67	21717	12.99989965
2C67	21834	36.99985312
2C67	22111	14.99995651
2C67	22341	1.299989965
2C67	23719	65.99940192
2C67	24065	1.299989965
2C67	24163	35.9997927
2C67	24276	17.99989617
2C67	24359	8.00000024
2C67	24460	28.00012692
2C67	24652	75.99937137
2C67	24955	179.9989617
2C67	25895	65.99940192
2C67	26900	7.299951925
2C67	27236	21.9998642
2C67	32365	70.00031591
2C67	32519	61.99975881
2C67	32555	90.99970826
2C67	32655	58.99972671
2C67	34634	59.99982725
2C67	40755	1.600000064
2C67	44203	7.699987143
2C67	47257	12.99989965
2C67	47297	35.00015761
2C67	47310	80.99906394
2C67	47318	81.99927263
2C67	47334	53.00050406
2C67	47342	34.00008478
2C67	47349	23.0001146
2C67	47362	10.99993199
2C67	47389	58.00026796
2C67	47540	24.9999995
2I75	22519	44.99973953
2I75	23412	17.00004222
2I75	24304	29.99991333
2I75	24902	119.9996557
2I75	25219	32.0000016
2I75	26031	71.99958613
2I75	27640	40.9996359
2I75	32600	7.100026996
2I75	34364	17.00004222
2I75	43709	87.99945855
2I75	47285	2.800012692
2NLK	20189	119.9996557
2NLK	20794	43.00015292
2NLK	23412	47.00023182
2NLK	34695	64.00000383
2QR9	20154	28.00012692
2QR9	20182	1.099993199
2QR9	20209	23.0001146
2QR9	21771	62.99992029
2QR9	22360	8.199927263
2QR9	22527	58.00026796
2QR9	22536	11.99996557
2QR9	27923	17.00004222
2QR9	29055	5.600025441
2QR9	30698	51.99959965
2QR9	32537	17.00004222
2QR9	32615	12.99989965
2QR9	37185	40.0000008
2QR9	40713	11.99996557
2QR9	42400	23.99993138
2QR9	46970	1.400006332
2QR9	47257	43.99972884
2QR9	47341	460.0022967
2QR9	47362	85.00021026
2QR9	47367	9.800088554
2QR9	47598	32.99970063
2QYK	20112	1.400006332
2QYK	20794	62.99992029
2QYK	20819	100
2QYK	20894	99.00109543
2QYK	21196	6.100002317
2QYK	21268	35.9997927
2QYK	21301	58.00026796
2QYK	22020	85.00021026
2QYK	22341	16.00000064
2QYK	22828	10
2QYK	23412	29.99991333
2QYK	23869	2.10000341
2QYK	24101	76.99987143
2QYK	24151	70.00031591
2QYK	24266	32.99970063
2QYK	24270	14.00006332
2QYK	24272	5.300050406
2QYK	26031	100
2QYK	27923	21.9998642
2QYK	32470	87.99945855
2QYK	32500	129.9989965
2QYK	32519	129.9989965
2QYK	32600	100
2QYK	34566	66.99925908
2QYK	34573	61.00002317
2QYK	34695	42.00006862
2QYK	37495	49.9999995
2QYK	38666	71.00026996
2QYK	42416	29.99991333
2QYK	47248	1.299989965
2QYK	47303	66.99925908
2QYK	47320	18.99984246
2QYK	47342	100
2QYK	47347	17.99989617
2QYK	47374	87.00014972
2V5Y	20794	7.199958613
2V5Y	21301	65.99940192
2V5Y	23412	14.99995651
2V5Y	25219	16.00000064
2V5Y	25895	47.99986324
2V5Y	26031	54.9996594
2V5Y	27932	24.9999995
2V5Y	31864	35.00015761
2V5Y	32600	35.9997927
2V5Y	34566	23.0001146
2V5Y	34695	11.99996557
2V5Y	34737	44.99973953
2XWT	20939	37.9996853
2XWT	21237	87.00014972
2XWT	24151	47.00023182
2XWT	27403	29.00013369
2XWT	35204	53.99953251
2XWT	47358	43.00015292
2Y6C	20154	62.99992029
2Y6C	20770	89.99947996
2Y6C	21455	96.99961265
2Y6C	24151	119.9996557
2Y6C	24538	20.0000002
2Y6C	25692	51.99959965
2Y6C	27403	129.9989965
2Y6C	34695	90.99970826
2Y6C	37523	129.9989965
2Y6C	40713	92.00046025
2Y6C	47266	14.99995651
2Z5X	20068	12.99989965
2Z5X	20122	87.99945855
2Z5X	20137	71.99958613
2Z5X	20154	49.9999995
2Z5X	20426	17.00004222
2Z5X	20528	58.00026796
2Z5X	20529	6.800017024
2Z5X	20699	43.99972884
2Z5X	20811	2.999991333
2Z5X	20894	12.99989965
2Z5X	20916	66.99925908
2Z5X	20941	35.00015761
2Z5X	21150	1
2Z5X	21218	23.0001146
2Z5X	21717	26.99976598
2Z5X	22111	9.599972744
2Z5X	22308	50.99997932
2Z5X	22588	49.9999995
2Z5X	23951	73.99970697
2Z5X	24065	14.00006332
2Z5X	24066	11.99996557
2Z5X	24235	65.99940192
2Z5X	24359	58.99972671
2Z5X	24460	32.99970063
2Z5X	24621	50.99997932
2Z5X	27236	3.899958629
2Z5X	27923	69.00014446
2Z5X	28038	59.99982725
2Z5X	32004	44.99973953
2Z5X	32372	40.0000008
2Z5X	32569	11.99996557
2Z5X	32647	62.99992029
2Z5X	34492	14.00006332
2Z5X	38298	1.099993199
2Z5X	40371	47.99986324
2Z5X	47259	74.99978182
2Z5X	47263	87.99945855
2Z5X	47271	89.99947996
2Z5X	47288	44.99973953
2Z5X	47299	28.00012692
2Z5X	47315	77.99917335
2Z5X	47320	53.00050406
2Z5X	47347	43.00015292
2Z5X	47349	109.9993199
2Z5X	47351	50.99997932
2Z5X	47364	28.00012692
2Z5X	47371	2.699976598
2Z5X	47381	2.900013369
2Z5X	47540	4.300015292
2Z5X	47592	4.300015292
3AYU	20189	179.9989617
3AYU	20485	16.00000064
3AYU	21123	49.9999995
3AYU	21828	36.99985312
3AYU	23652	65.99940192
3AYU	23998	109.9993199
3AYU	24538	11.99996557
3AYU	26156	9.900109543
3AYU	26193	9.900109543
3AYU	29145	36.99985312
3AYU	32610	49.9999995
3AYU	40713	16.00000064
3AYU	47267	43.00015292
3AYU	47286	51.99959965
3AYU	47287	84.00013809
3AYU	47290	47.00023182
3AYU	47310	21.9998642
3AYU	47311	8.300036458
3AYU	47315	43.00015292
3AYU	47325	80.99906394
3AYU	47371	21.0000341
3AYU	47379	26.99976598
3AYU	47553	53.99953251
3EHS	20426	65.99940192
3EHS	20794	50.99997932
3EHS	27403	68.00017024
3EHS	32523	77.99917335
3EHS	34695	64.99949762
3F81	20189	30.99987909
3F81	20319	17.00004222
3F81	20453	56.00025441
3F81	20485	7.499978182
3F81	21237	37.9996853
3F81	21244	87.00014972
3F81	22959	16.00000064
3F81	23581	10.99993199
3F81	23645	6.199975881
3F81	23892	70.00031591
3F81	23998	5.899972671
3F81	24827	59.99982725
3F81	25805	29.00013369
3F81	25881	34.00008478
3F81	25895	6.900014446
3F81	26076	40.9996359
3F81	26156	14.00006332
3F81	27050	12.99989965
3F81	27403	5.899972671
3F81	27494	54.9996594
3F81	27522	10
3F81	27923	11.99996557
3F81	27932	23.0001146
3F81	31860	12.99989965
3F81	31864	49.9999995
3F81	32537	26.99976598
3F81	34401	4.600022967
3F81	34737	1.299989965
3F81	34742	7.100026996
3F81	35204	14.99995651
3F81	42416	7.299951925
3F81	47258	81.99927263
3F81	47304	29.99991333
3F81	47308	23.0001146
3F81	47310	16.00000064
3F81	47316	62.99992029
3F81	47330	29.99991333
3F81	47369	4.300015292
3F81	47379	11.99996557
3F81	47381	24.9999995
3F81	47553	2.900013369
3F81	47592	29.99991333
3F96	20122	29.99991333
3F96	20299	9.400046457
3F96	20811	32.99970063
3F96	21150	35.00015761
3F96	23581	59.99982725
3F96	23848	66.99925908
3F96	24035	80.0000024
3F96	24235	94.00046457
3F96	24239	49.00044228
3F96	24261	65.99940192
3F96	24280	21.0000341
3F96	24845	36.99985312
3F96	26261	11.99996557
3F96	26900	24.9999995
3F96	27403	4.799986324
3F96	32113	35.00015761
3F96	32520	68.00017024
3F96	32537	34.00008478
3F96	32572	46.00022967
3F96	32649	8.300036458
3F96	34695	54.9996594
3F96	34723	56.00025441
3F96	35204	6.800017024
3F96	37185	54.9996594
3F96	39336	54.9996594
3F96	41097	75.99937137
3F96	41691	58.99972671
3F96	47249	5.999982725
3F96	47272	24.9999995
3F96	47279	109.9993199
3F96	47289	5.999982725
3F96	47311	1.400006332
3F96	47320	30.99987909
3F96	47358	16.00000064
3F96	47362	12.99989965
3F96	47367	12.99989965
3F96	47371	34.00008478
3F96	47377	32.0000016
3F96	47379	2.30001146
3F96	47381	53.99953251
3F96	47598	26.99976598
3HIL	32537	40.0000008
3HIL	34695	58.00026796
3IBD	20069	10.99993199
3IBD	20154	12.99989965
3IBD	20182	14.99995651
3IBD	20209	17.00004222
3IBD	20267	28.00012692
3IBD	20392	11.99996557
3IBD	20426	17.00004222
3IBD	20453	8.799945855
3IBD	20485	36.99985312
3IBD	20560	35.00015761
3IBD	20561	18.99984246
3IBD	20582	12.99989965
3IBD	20620	10
3IBD	20653	6.299992029
3IBD	20699	24.9999995
3IBD	20807	2.49999995
3IBD	20811	9.099970826
3IBD	20916	16.00000064
3IBD	20921	25.99979957
3IBD	20959	4.09996359
3IBD	21166	10
3IBD	22174	4.799986324
3IBD	22265	1.700004222
3IBD	22360	38.99958629
3IBD	22422	20.0000002
3IBD	22448	2.399993138
3IBD	22536	11.99996557
3IBD	24126	14.99995651
3IBD	24211	8.199927263
3IBD	24259	1.199996557
3IBD	24266	4.799986324
3IBD	24280	2.800012692
3IBD	24315	10.99993199
3IBD	24902	29.99991333
3IBD	24913	21.9998642
3IBD	25895	30.99987909
3IBD	26132	58.00026796
3IBD	26261	34.00008478
3IBD	29871	11.99996557
3IBD	32329	1.700004222
3IBD	32372	4.300015292
3IBD	32390	10.99993199
3IBD	32464	14.99995651
3IBD	32488	7.299951925
3IBD	32500	1.700004222
3IBD	32555	18.99984246
3IBD	32601	8.600030669
3IBD	32613	1.299989965
3IBD	32647	2.49999995
3IBD	34402	32.0000016
3IBD	34566	14.00006332
3IBD	34580	30.99987909
3IBD	34653	1.099993199
3IBD	34818	17.99989617
3IBD	34956	4.499973953
3IBD	38666	23.99993138
3IBD	40713	12.99989965
3IBD	47257	21.9998642
3IBD	47264	30.99987909
3IBD	47301	5.999982725
3IBD	47338	6.599940192
3IBD	47371	10.99993199
3IBD	47381	17.99989617
3IBD	47592	1.299989965
3IBD	47598	2.19998642
3KN5	20794	4.600022967
3KN5	25219	18.99984246
3KN5	26031	50.99997932
3KN5	27932	36.99985312
3KN5	31864	35.9997927
3KN5	34695	11.99996557
3KN5	34737	26.99976598
3KN5	43709	94.99921136
3LVP	20794	12.99989965
3LVP	23412	53.00050406
3LVP	32600	25.99979957
3LVP	34695	2.599979957
3LVP	34737	17.00004222
3M2W	22519	59.99982725
3M2W	22927	56.99936271
3M2W	24345	66.99925908
3M2W	25219	29.00013369
3M2W	27932	49.9999995
3M2W	34364	49.00044228
3M2W	34737	64.99949762
3M2W	47369	32.99970063
3NWE	20105	58.00026796
3NWE	20207	1
3NWE	21097	5.800026796
3NWE	21218	17.00004222
3NWE	23412	2.399993138
3NWE	23645	4.09996359
3NWE	24538	12.99989965
3NWE	26076	4.300015292
3NWE	32569	1.099993199
3NWE	38298	56.99936271
3NWE	40713	4.499973953
3NWE	41376	88.99999864
3NYA	20537	17.00004222
3NYA	20653	5.099997932
3NYA	20811	2.900013369
3NYA	21150	17.99989617
3NYA	21217	10
3NYA	21455	87.99945855
3NYA	21456	53.00050406
3NYA	24048	8.199927263
3NYA	25219	36.99985312
3NYA	25895	51.99959965
3NYA	27403	7.100026996
3NYA	27923	30.99987909
3NYA	34742	38.99958629
3NYA	35204	6.900014446
3NYA	37185	85.00021026
3NYA	40371	77.99917335
3NYA	47259	44.99973953
3NYA	47270	1.499995651
3NYA	47283	75.99937137
3NYA	47290	1.099993199
3NYA	47311	4.499973953
3NYA	47313	119.9996557
3NYA	47320	43.99972884
3NYA	47341	140.0006332
3NYA	47342	23.99993138
3NYA	47347	21.9998642
3NYA	47348	68.00017024
3NYA	47349	16.00000064
3NYA	47351	30.99987909
3NYA	47364	17.00004222
3NYA	47368	100
3NYA	47371	23.0001146
3NYA	47377	43.99972884
3NYA	47381	35.00015761
3NYA	47387	100
3OMV	23412	62.99992029
3OMV	25219	29.00013369
3OMV	26031	36.99985312
3OMV	27932	43.99972884
3OMV	31864	32.99970063
3OMV	34737	68.00017024
3OMV	34881	95.99972744
3OMV	47322	76.99987143
3SHI	20822	1.899984246
3SHI	20943	12.99989965
3SHI	21201	17.99989617
3SHI	21485	94.00046457
3SHI	21986	59.99982725
3SHI	22536	21.0000341
3SHI	23719	80.0000024
3SHI	24062	40.9996359
3SHI	24151	16.00000064
3SHI	24157	46.00022967
3SHI	24261	88.99999864
3SHI	24270	21.9998642
3SHI	24538	14.99995651
3SHI	26031	10.99993199
3SHI	27923	14.00006332
3SHI	27932	42.00006862
3SHI	35180	51.99959965
3SHI	35204	12.99989965
3SHI	40713	21.0000341
3SHI	42400	23.0001146
3SHI	47249	51.99959965
3SHI	47255	58.99972671
3SHI	47257	46.00022967
3SHI	47265	4.799986324
3SHI	47266	23.99993138
3SHI	47311	17.00004222
3SHI	47328	3.699985312
3SHI	47349	29.99991333
3SHI	47353	64.00000383
3SHI	47379	14.00006332
3SQ9	20653	119.9996557
3SQ9	20930	1.700004222
3SQ9	24170	7.199958613
3SQ9	32442	10.99993199
3SQ9	34300	7.900052911
3SQ9	34465	23.99993138
3SQ9	34492	29.00013369
3SQ9	34961	6.299992029
3SQ9	47259	26.99976598
3SQ9	47280	66.99925908
3SQ9	47311	62.99992029
3SQ9	47320	51.99959965
3SQ9	47347	47.00023182
3SQ9	47362	87.00014972
3ZFM	23892	94.00046457
3ZFM	32600	62.99992029
3ZFM	34566	17.00004222
3ZFM	34695	36.99985312
4A69	21150	10
4A69	28038	21.0000341
4A69	31864	28.00012692
4A69	32647	84.00013809
4A69	34566	59.99982725
4AGD	20794	30.99987909
4AGD	23412	18.99984246
4AGD	25219	34.00008478
4AGD	26031	30.99987909
4AGD	27397	54.9996594
4AGD	27932	100
4AGD	31864	50.99997932
4AGD	34695	4.99999995
4AGD	34737	38.99958629
4AGD	42416	70.00031591
4CRT	20247	35.9997927
4CRT	20348	29.00013369
4CRT	20426	50.99997932
4CRT	20501	6.400000383
4CRT	20529	7.299951925
4CRT	20653	32.99970063
4CRT	20811	7.499978182
4CRT	20894	43.99972884
4CRT	21717	35.00015761
4CRT	21834	56.00025441
4CRT	22111	59.99982725
4CRT	23796	1.199996557
4CRT	24065	12.99989965
4CRT	24359	47.99986324
4CRT	32356	61.00002317
4CRT	32392	49.9999995
4CRT	32523	25.99979957
4CRT	34392	56.00025441
4CRT	34956	56.00025441
4CRT	40371	26.99976598
4CRT	40755	12.99989965
4CRT	47251	50.99997932
4CRT	47257	43.99972884
4CRT	47320	25.99979957
4CRT	47342	16.00000064
4CRT	47349	25.99979957
4CRT	47362	14.00006332
4CRT	47363	92.9993686
4CRT	47371	49.9999995
4D10	20350	17.00004222
4D10	20807	32.0000016
4D10	20890	29.99991333
4D10	20959	30.99987909
4D10	21385	16.00000064
4D10	21455	12.99989965
4D10	21456	17.99989617
4D10	23796	36.99985312
4D10	24065	4.300015292
4D10	24154	34.00008478
4D10	24261	37.9996853
4D10	24538	37.9996853
4D10	26926	71.00026996
4D10	32358	71.00026996
4D10	32647	53.99953251
4D10	34364	2.800012692
4D10	34712	83.00036458
4D10	35341	64.99949762
4D10	40755	24.9999995
4D10	47342	21.0000341
4DEY	20154	46.00022967
4DEY	20653	7.000031591
4DEY	20811	17.00004222
4DEY	21150	35.00015761
4DEY	21237	24.9999995
4DEY	22536	68.00017024
4DEY	22588	64.00000383
4DEY	23892	11.99996557
4DEY	23998	21.0000341
4DEY	24160	68.00017024
4DEY	24235	37.9996853
4DEY	24276	65.99940192
4DEY	25805	29.00013369
4DEY	26261	20.0000002
4DEY	27403	11.99996557
4DEY	32390	58.99972671
4DEY	32537	12.99989965
4DEY	32649	51.99959965
4DEY	34150	8.700014972
4DEY	34402	35.9997927
4DEY	34545	100
4DEY	34566	5.999982725
4DEY	34742	24.9999995
4DEY	34956	23.0001146
4DEY	35204	14.00006332
4DEY	37185	1.400006332
4DEY	42209	17.99989617
4DEY	47257	7.699987143
4DEY	47290	14.99995651
4DEY	47310	43.00015292
4DEY	47311	34.00008478
4DEY	47315	53.99953251
4DEY	47320	29.99991333
4DEY	47339	14.99995651
4DEY	47341	81.99927263
4DEY	47342	2.00000002
4DEY	47349	87.99945855
4DEY	47351	40.9996359
4DEY	47362	35.9997927
4DEY	47363	42.00006862
4DEY	47369	49.9999995
4DEY	47371	49.00044228
4DEY	47377	10
4DEY	47379	21.9998642
4DEY	47381	16.00000064
4DEY	47387	5.099997932
4DEY	47389	26.99976598
4DEY	47598	7.799917335
4DJH	20182	69.00014446
4DJH	20209	100
4DJH	20465	11.99996557
4DJH	20501	2.699976598
4DJH	20537	20.0000002
4DJH	20653	3.59997927
4DJH	20811	12.99989965
4DJH	21125	17.99989617
4DJH	21150	24.9999995
4DJH	22448	53.99953251
4DJH	23796	64.00000383
4DJH	24048	18.99984246
4DJH	24151	28.00012692
4DJH	24209	34.00008478
4DJH	24211	65.99940192
4DJH	24235	54.9996594
4DJH	24280	34.00008478
4DJH	24523	64.99949762
4DJH	24652	25.99979957
4DJH	24827	8.999947996
4DJH	25178	53.99953251
4DJH	25599	59.99982725
4DJH	25805	20.0000002
4DJH	25895	25.99979957
4DJH	27403	14.99995651
4DJH	28038	40.9996359
4DJH	32376	109.9993199
4DJH	32514	18.99984246
4DJH	32520	29.00013369
4DJH	32523	21.0000341
4DJH	32578	37.9996853
4DJH	34150	71.00026996
4DJH	34212	53.00050406
4DJH	34566	88.99999864
4DJH	34653	47.00023182
4DJH	34742	46.00022967
4DJH	35204	20.0000002
4DJH	40371	36.99985312
4DJH	41097	4.700023182
4DJH	41691	29.99991333
4DJH	42390	47.99986324
4DJH	43709	119.9996557
4DJH	47251	53.00050406
4DJH	47257	8.300036458
4DJH	47259	149.9995651
4DJH	47261	11.99996557
4DJH	47272	2.30001146
4DJH	47277	3.500015761
4DJH	47278	129.9989965
4DJH	47280	25.99979957
4DJH	47281	17.00004222
4DJH	47283	2.10000341
4DJH	47284	83.00036458
4DJH	47289	5.49996594
4DJH	47290	30.99987909
4DJH	47309	86.00030669
4DJH	47311	1.299989965
4DJH	47325	2.999991333
4DJH	47327	9.200046025
4DJH	47339	4.09996359
4DJH	47341	129.9989965
4DJH	47347	42.00006862
4DJH	47349	119.9996557
4DJH	47353	5.300050406
4DJH	47357	18.99984246
4DJH	47363	17.00004222
4DJH	47367	40.9996359
4DJH	47368	320.000016
4DJH	47371	53.99953251
4DJH	47379	17.00004222
4DJH	47387	50.99997932
4EKK	24538	81.99927263
4EKK	25219	29.99991333
4EKK	26031	62.99992029
4EKK	31864	56.00025441
4EKK	32498	54.9996594
4EKK	34695	2.49999995
4EKK	42416	14.99995651
4EKK	43709	140.0006332
4EKK	47377	24.9999995
4ETM	20794	2.399993138
4ETM	23412	24.9999995
4ETM	31864	16.00000064
4ETM	32600	40.9996359
4ETM	34695	4.600022967
4ETM	40361	64.99949762
4G9L	20189	43.00015292
4G9L	21201	11.99996557
4G9L	21455	70.00031591
4G9L	21456	69.00014446
4G9L	21969	11.99996557
4G9L	23652	35.9997927
4G9L	24104	10
4G9L	24436	32.99970063
4G9L	24538	12.99989965
4G9L	24845	149.9995651
4G9L	25219	23.0001146
4G9L	26031	58.99972671
4G9L	26076	94.99921136
4G9L	26156	54.9996594
4G9L	27923	16.00000064
4G9L	27932	40.9996359
4G9L	31860	26.99976598
4G9L	31864	14.99995651
4G9L	32514	6.900014446
4G9L	34695	85.00021026
4G9L	37706	29.00013369
4G9L	40713	37.9996853
4G9L	42416	30.99987909
4G9L	47249	43.99972884
4G9L	47265	5.300050406
4G9L	47266	1.600000064
4G9L	47268	49.00044228
4G9L	47325	129.9989965
4G9L	47375	29.00013369
4G9L	47553	10
4GE2	20485	43.99972884
4GE2	20894	54.9996594
4GE2	21135	71.99958613
4GE2	21150	23.99993138
4GE2	21195	21.0000341
4GE2	21301	4.900044228
4GE2	21464	100
4GE2	21689	58.99972671
4GE2	21936	49.00044228
4GE2	23412	2.49999995
4GE2	24304	40.9996359
4GE2	25219	4.99999995
4GE2	25881	14.00006332
4GE2	26031	16.00000064
4GE2	27034	53.99953251
4GE2	27932	8.099906394
4GE2	31863	61.00002317
4GE2	32600	4.00000008
4GE2	34223	32.99970063
4GE2	34364	49.00044228
4GE2	38298	1.600000064
4GE2	47320	37.9996853
4GE2	47347	49.00044228
4GPO	20154	43.99972884
4GPO	20465	40.0000008
4GPO	20653	8.00000024
4GPO	20699	56.00025441
4GPO	20770	3.099987909
4GPO	22253	58.00026796
4GPO	22959	6.499949762
4GPO	23796	73.99970697
4GPO	23892	18.99984246
4GPO	24827	53.00050406
4GPO	25219	6.900014446
4GPO	25805	43.00015292
4GPO	26031	37.9996853
4GPO	27397	51.99959965
4GPO	27403	1.099993199
4GPO	27923	4.00000008
4GPO	27932	12.99989965
4GPO	31860	26.99976598
4GPO	32498	58.99972671
4GPO	32537	4.99999995
4GPO	34150	42.00006862
4GPO	34566	14.00006332
4GPO	34742	7.599937137
4GPO	37185	14.99995651
4GPO	37706	40.9996359
4GPO	40713	29.00013369
4GPO	42400	28.00012692
4GPO	42416	7.399970697
4GPO	47257	29.00013369
4GPO	47277	4.09996359
4GPO	47308	73.99970697
4GPO	47315	2.800012692
4GPO	47342	49.00044228
4GPO	47349	80.0000024
4GPO	47353	24.9999995
4GPO	47357	10
